author_name, affiliation, paper_title, paper_url, year_of_conference
"Eric Huang",,"Optimal Rectangle Packing on Non-Square Benchmarks",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1678,2010
"Richard E. Korf",,"Optimal Rectangle Packing on Non-Square Benchmarks",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1678,2010
"Ruoyun Huang",,"A Novel Transition Based Encoding Scheme for Planning as Satisfiability",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1764,2010
"Yixin Chen",,"A Novel Transition Based Encoding Scheme for Planning as Satisfiability",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1764,2010
"Weixiong Zhang",,"A Novel Transition Based Encoding Scheme for Planning as Satisfiability",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1764,2010
"Tomoyuki Kaneko",,"Parallel Depth First Proof Number Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1801,2010
"Shant Karakashian",,"A First Practical Algorithm for High Levels of Relational Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1594,2010
"Robert J. Woodward",,"A First Practical Algorithm for High Levels of Relational Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1594,2010
"Christopher G. Reeson",,"A First Practical Algorithm for High Levels of Relational Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1594,2010
"Berthe Y. Choueiry",,"A First Practical Algorithm for High Levels of Relational Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1594,2010
"Christian Bessiere",,"A First Practical Algorithm for High Levels of Relational Consistency",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1594,2010
"Akihiro Kishimoto",,"Dealing with Infinite Loops, Underestimation, and Overestimation of Depth-First Proof-Number Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1567,2010
"Bradford John Larsen",,"Searching Without a Heuristic: Efficient Use of Abstraction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1893,2010
"Ethan Burns",,"Searching Without a Heuristic: Efficient Use of Abstraction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1893,2010
"Wheeler Ruml",,"Searching Without a Heuristic: Efficient Use of Abstraction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1893,2010
"Robert Holte",,"Searching Without a Heuristic: Efficient Use of Abstraction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1893,2010
"Jimmy Lee",,"A Stronger Consistency for Soft Global Constraints in Weighted Constraint Satisfaction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1797,2010
"K. L. Leung",,"A Stronger Consistency for Soft Global Constraints in Weighted Constraint Satisfaction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1797,2010
"Chu-Min Li",,"An Efficient Branch-and-Bound Algorithm Based on MaxSAT for the Maximum Clique Problem",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1611,2010
"Zhe Quan",,"An Efficient Branch-and-Bound Algorithm Based on MaxSAT for the Maximum Clique Problem",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1611,2010
"Jeffrey Richard Long",,"Understanding the Success of Perfect Information Monte Carlo Sampling in Game Tree Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1876,2010
"Nathan R. Sturtevant",,"Understanding the Success of Perfect Information Monte Carlo Sampling in Game Tree Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1876,2010
"Michael Buro",,"Understanding the Success of Perfect Information Monte Carlo Sampling in Game Tree Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1876,2010
"Timothy Furtak",,"Understanding the Success of Perfect Information Monte Carlo Sampling in Game Tree Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1876,2010
"Yuri Malitsky",,"Filtering Bounded Knapsack Constraints in Expected Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1855,2010
"Meinolf Sellmann",,"Filtering Bounded Knapsack Constraints in Expected Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1855,2010
"Radoslaw Szymanek",,"Filtering Bounded Knapsack Constraints in Expected Sublinear Time",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1855,2010
"Alex Nash",,"Lazy Theta*: Any-Angle Path Planning and Path Length Analysis in 3D",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1930,2010
"Sven Koenig",,"Lazy Theta*: Any-Angle Path Planning and Path Length Analysis in 3D",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1930,2010
"Craig Tovey",,"Lazy Theta*: Any-Angle Path Planning and Path Length Analysis in 3D",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1930,2010
"Nir Pochter",,"Search Space Reduction Using Swamp Hierarchies",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1825,2010
"Aviv Zohar",,"Search Space Reduction Using Swamp Hierarchies",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1825,2010
"Jeffrey S. Rosenschein",,"Search Space Reduction Using Swamp Hierarchies",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1825,2010
"Ariel Felner",,"Search Space Reduction Using Swamp Hierarchies",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1825,2010
"Anika Schumann",,"Computing Cost-Optimal Definitely Discriminating Tests",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1564,2010
"Jinbo Huang",,"Computing Cost-Optimal Definitely Discriminating Tests",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1564,2010
"Martin Sachenbacher",,"Computing Cost-Optimal Definitely Discriminating Tests",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1564,2010
"Bryan Silverthorn",,"Latent Class Models for Algorithm Portfolio Methods",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1781,2010
"Risto Miikkulainen",,"Latent Class Models for Algorithm Portfolio Methods",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1781,2010
"Trevor Scott Standley",,"Finding Optimal Solutions to Cooperative Pathfinding Problems",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1926,2010
"David Stern",,"Collaborative Expert Portfolio Management",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1857,2010
"Horst Samulowitz",,"Collaborative Expert Portfolio Management",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1857,2010
"Ralf Herbrich",,"Collaborative Expert Portfolio Management",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1857,2010
"Thore Graepel",,"Collaborative Expert Portfolio Management",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1857,2010
"Luca Pulina",,"Collaborative Expert Portfolio Management",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1857,2010
"Armando Tacchella",,"Collaborative Expert Portfolio Management",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1857,2010
"Roni Tzvi Stern",,"Using Lookaheads with Optimal Best-First Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1854,2010
"Tamar Kulberis",,"Using Lookaheads with Optimal Best-First Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1854,2010
"Ariel Felner",,"Using Lookaheads with Optimal Best-First Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1854,2010
"Robert Holte",,"Using Lookaheads with Optimal Best-First Search",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1854,2010
"Dejian Tu",,"The Tree Representation of Feasible Solutions for the TSP with Pickup and Delivery and LIFO Loading",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1551,2010
"Songshan Guo",,"The Tree Representation of Feasible Solutions for the TSP with Pickup and Delivery and LIFO Loading",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1551,2010
"Hu Qin",,"The Tree Representation of Feasible Solutions for the TSP with Pickup and Delivery and LIFO Loading",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1551,2010
"Wee-Chong Oon",,"The Tree Representation of Feasible Solutions for the TSP with Pickup and Delivery and LIFO Loading",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1551,2010
"Andrew Lim",,"The Tree Representation of Feasible Solutions for the TSP with Pickup and Delivery and LIFO Loading",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1551,2010
"Suguru Ueda",,"Coalition Structure Generation based on Distributed Constraint Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1809,2010
"Atsushi Iwasaki",,"Coalition Structure Generation based on Distributed Constraint Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1809,2010
"Makoto Yokoo",,"Coalition Structure Generation based on Distributed Constraint Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1809,2010
"Marius Calin Silaghi",,"Coalition Structure Generation based on Distributed Constraint Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1809,2010
"Katsutoshi Hirayama",,"Coalition Structure Generation based on Distributed Constraint Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1809,2010
"Toshihiro Matsui",,"Coalition Structure Generation based on Distributed Constraint Optimization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1809,2010
"Michael Veksler",,"A Proof-Producing CSP Solver",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1754,2010
"Ofer Strichman",,"A Proof-Producing CSP Solver",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1754,2010
"Lin Xu",,"Hydra: Automatically Configuring Algorithms for Portfolio-Based Selection",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1929,2010
"Holger Hoos",,"Hydra: Automatically Configuring Algorithms for Portfolio-Based Selection",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1929,2010
"Kevin Leyton-Brown",,"Hydra: Automatically Configuring Algorithms for Portfolio-Based Selection",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1929,2010
"Junping Zhou",,"New Worst-Case Upper Bound for #2-SAT and #3-SAT with the Number of Clauses as the Parameter",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1672,2010
"Minghao Yin",,"New Worst-Case Upper Bound for #2-SAT and #3-SAT with the Number of Clauses as the Parameter",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1672,2010
"Chunguang Zhou",,"New Worst-Case Upper Bound for #2-SAT and #3-SAT with the Number of Clauses as the Parameter",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1672,2010
"Bin Cao",,"Clickthrough Log Analysis by Collaborative Ranking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1906,2010
"Dou Shen",,"Clickthrough Log Analysis by Collaborative Ranking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1906,2010
"Kuansan Wang",,"Clickthrough Log Analysis by Collaborative Ranking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1906,2010
"Qiang Yang",,"Clickthrough Log Analysis by Collaborative Ranking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1906,2010
"Weike Pan",,"Transfer Learning in Collaborative Filtering for Sparsity Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1649,2010
"Evan Wei Xiang",,"Transfer Learning in Collaborative Filtering for Sparsity Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1649,2010
"Nathan Nan Liu",,"Transfer Learning in Collaborative Filtering for Sparsity Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1649,2010
"Qiang Yang",,"Transfer Learning in Collaborative Filtering for Sparsity Reduction",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1649,2010
"Vincent W. Zheng",,"Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1615,2010
"Bin Cao",,"Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1615,2010
"Yu Zheng",,"Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1615,2010
"Xing Xie",,"Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1615,2010
"Qiang Yang",,"Collaborative Filtering Meets Mobile Recommendation: A User-Centered Approach",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1615,2010
"Alessandro Artale",,"Past and Future of DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1608,2010
"Roman Kontchakov",,"Past and Future of DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1608,2010
"Vladislav Ryzhikov",,"Past and Future of DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1608,2010
"Michael Zakharyaschev",,"Past and Future of DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1608,2010
"Vernon Asuncion",,"Ordered Completion for First-Order Logic Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1796,2010
"Fangzhen Lin",,"Ordered Completion for First-Order Logic Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1796,2010
"Yan Zhang",,"Ordered Completion for First-Order Logic Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1796,2010
"Yi Zhou",,"Ordered Completion for First-Order Logic Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1796,2010
"Vaishak Belle",,"Reasoning about Imperfect Information Games in the Epistemic Situation Calculus",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1803,2010
"Gerhard Lakemeyer",,"Reasoning about Imperfect Information Games in the Epistemic Situation Calculus",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1803,2010
"Meghyn Bienvenu",,"Knowledge Compilation in the Modal Logic S5",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1696,2010
"Hélène Fargier",,"Knowledge Compilation in the Modal Logic S5",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1696,2010
"Pierre Marquis",,"Knowledge Compilation in the Modal Logic S5",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1696,2010
"Ronen I. Brafman",,"Decomposed Utility Functions and Graphical Models for Reasoning about Preferences",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1630,2010
"Yagil Engel",,"Decomposed Utility Functions and Graphical Models for Reasoning about Preferences",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1630,2010
"Gerhard Brewka",,"Representing Preferences Among Sets",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1659,2010
"Miroslaw Truszczynski",,"Representing Preferences Among Sets",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1659,2010
"Stefan Woltran",,"Representing Preferences Among Sets",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1659,2010
"Diego Calvanese",,"Node Selection Query Languages for Trees",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1826,2010
"Giuseppe De Giacomo",,"Node Selection Query Languages for Trees",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1826,2010
"Maurizio Lenzerini",,"Node Selection Query Languages for Trees",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1826,2010
"Moshe Y. Vardi",,"Node Selection Query Languages for Trees",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1826,2010
"Yin Chen",,"First-Order Indefinability of Answer Set Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1731,2010
"Yan Zhang",,"First-Order Indefinability of Answer Set Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1731,2010
"Yi Zhou",,"First-Order Indefinability of Answer Set Programs on Finite Structures",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1731,2010
"Ernest Davis",,"Ontologies and Representations of Matter",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1613,2010
"Giuseppe De Giacomo",,"Two-Player Game Structures for Generalized Planning and Agent Composition",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1813,2010
"Paolo Felli",,"Two-Player Game Structures for Generalized Planning and Agent Composition",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1813,2010
"Fabio Patrizi",,"Two-Player Game Structures for Generalized Planning and Agent Composition",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1813,2010
"Sebastian Sardina",,"Two-Player Game Structures for Generalized Planning and Agent Composition",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1813,2010
"Thomas Eiter",,"Space Efficient Evaluation of ASP Programs with Bounded Predicate Arities",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1776,2010
"Wolfgang Faber",,"Space Efficient Evaluation of ASP Programs with Bounded Predicate Arities",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1776,2010
"Mushthofa Mushthofa",,"Space Efficient Evaluation of ASP Programs with Bounded Predicate Arities",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1776,2010
"Joohyung Lee",,"Situation Calculus as Answer Set Programming",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1875,2010
"Ravi Palla",,"Situation Calculus as Answer Set Programming",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1875,2010
"Jason Jingshi Li",,"In Defense of Large Qualitative Calculi",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1793,2010
"Jochen Renz",,"In Defense of Large Qualitative Calculi",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1793,2010
"Sanjiang Li",,"Topological Relations between Convex Regions",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1687,2010
"Weiming Liu",,"Topological Relations between Convex Regions",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1687,2010
"Yongmei Liu",,"Automated Program Debugging Via Multiple Predicate Switching",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1739,2010
"Bing Li",,"Automated Program Debugging Via Multiple Predicate Switching",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1739,2010
"Jianbing Ma",,"A Belief Revision Framework for Revising Epistemic States with Partial Epistemic States",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1674,2010
"Weiru Liu",,"A Belief Revision Framework for Revising Epistemic States with Partial Epistemic States",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1674,2010
"Salem Benferhat",,"A Belief Revision Framework for Revising Epistemic States with Partial Epistemic States",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1674,2010
"Jianbing Ma",,"Inducing Probability Distributions from Knowledge Bases with (In)dependence Relations",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1716,2010
"Weiru Liu",,"Inducing Probability Distributions from Knowledge Bases with (In)dependence Relations",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1716,2010
"Anthony Hunter",,"Inducing Probability Distributions from Knowledge Bases with (In)dependence Relations",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1716,2010
"Thammanit Pipatsrisawat",,"A Lower Bound on the Size of Decomposable Negation Normal Form",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1856,2010
"Adnan Darwiche",,"A Lower Bound on the Size of Decomposable Negation Normal Form",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1856,2010
"Yuan Ren",,"Soundness Preserving Approximation for TBox Reasoning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1955,2010
"Jeff Z. Pan",,"Soundness Preserving Approximation for TBox Reasoning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1955,2010
"Yuting Zhao",,"Soundness Preserving Approximation for TBox Reasoning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1955,2010
"Ganesh Ram Santhanam",,"Dominance Testing via Model Checking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1844,2010
"Samik Basu",,"Dominance Testing via Model Checking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1844,2010
"Vasant Honavar",,"Dominance Testing via Model Checking",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1844,2010
"Steven Schockaert",,"An Inconsistency-Tolerant Approach to Information Merging Based on Proposition Relaxation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1634,2010
"Henri Prade",,"An Inconsistency-Tolerant Approach to Information Merging Based on Proposition Relaxation",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1634,2010
"Zhe Wang",,"A New Approach to Knowledge Base Revision in DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1786,2010
"Kewen Wang",,"A New Approach to Knowledge Base Revision in DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1786,2010
"Rodney Topor",,"A New Approach to Knowledge Base Revision in DL-Lite",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1786,2010
"Heng Zhang",,"Decidable Fragments of First-Order Language Under Stable Model Semantics and Circumscription",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1736,2010
"Mingsheng Ying",,"Decidable Fragments of First-Order Language Under Stable Model Semantics and Circumscription",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1736,2010
"Saeed Amizadeh",,"Latent Variable Model for Learning in Pairwise Markov Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1894,2010
"Milos Hauskrecht",,"Latent Variable Model for Learning in Pairwise Markov Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1894,2010
"Javad Azimi",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Xiaoli Fern",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Alan Fern",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Elizabeth Burrows",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Frank Chaplen",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Yanzhen Fan",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Hong Liu",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Jun Jaio",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Rebecca Schaller",,"Myopic Policies for Budgeted Optimization with Constrained Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1724,2010
"Sumit Basu",,"Assisting Users with Clustering Tasks by Combining Metric Learning and Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1918,2010
"Danyel Fisher",,"Assisting Users with Clustering Tasks by Combining Metric Learning and Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1918,2010
"Steven M. Drucker",,"Assisting Users with Clustering Tasks by Combining Metric Learning and Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1918,2010
"Hao Lu",,"Assisting Users with Clustering Tasks by Combining Metric Learning and Classification",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1918,2010
"Will Bridewell",,"The Induction and Transfer of Declarative Bias",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1743,2010
"Ljupco Todorovski",,"The Induction and Transfer of Declarative Bias",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1743,2010
"Bin Cao",,"Adaptive Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1823,2010
"Sinno Jialin Pan",,"Adaptive Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1823,2010
"Yu Zhang",,"Adaptive Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1823,2010
"Dit-Yan Yeung",,"Adaptive Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1823,2010
"Qiang Yang",,"Adaptive Transfer Learning",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1823,2010
"Chun Chen",,"G-Optimal Design with Laplacian Regularization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1741,2010
"Zhengguang Chen",,"G-Optimal Design with Laplacian Regularization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1741,2010
"Jiajun Bu",,"G-Optimal Design with Laplacian Regularization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1741,2010
"Can Wang",,"G-Optimal Design with Laplacian Regularization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1741,2010
"Lijun Zhang",,"G-Optimal Design with Laplacian Regularization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1741,2010
"Cheng Zhang",,"G-Optimal Design with Laplacian Regularization",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1741,2010
"Shuo Chen",,"What if the Irresponsible Teachers Are Dominating?",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1605,2010
"Jianwen Zhang",,"What if the Irresponsible Teachers Are Dominating?",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1605,2010
"Guangyun Chen",,"What if the Irresponsible Teachers Are Dominating?",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1605,2010
"Changshui Zhang",,"What if the Irresponsible Teachers Are Dominating?",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1605,2010
"Xi Chen",,"Learning Spatial-Temporal Varying Graphs with Applications to Climate Data Analysis",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1644,2010
"Yan Liu",,"Learning Spatial-Temporal Varying Graphs with Applications to Climate Data Analysis",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1644,2010
"Han Liu",,"Learning Spatial-Temporal Varying Graphs with Applications to Climate Data Analysis",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1644,2010
"Jaime G. Carbonell",,"Learning Spatial-Temporal Varying Graphs with Applications to Climate Data Analysis",http://www.aaai.org/ocs/index.php/AAAI/AAAI10/paper/view/1644,2010
