full_name,f_name,affiliation,paper_title,paper_url,year
Liang Xie,liang,,Online Cross-Modal Hashing for Web Image Retrieval,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12125,2016
Jialie Shen,jialie,,Online Cross-Modal Hashing for Web Image Retrieval,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12125,2016
Lei Zhu,lei,,Online Cross-Modal Hashing for Web Image Retrieval,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12125,2016
Jinyoung Yeo,jinyoung,,Understanding Emerging Spatial Entities,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12327,2016
Jin-woo Park,jin-woo,,Understanding Emerging Spatial Entities,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12327,2016
Seung-won Hwang,seung-won,,Understanding Emerging Spatial Entities,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12327,2016
Quanzeng You,quanzeng,,Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
Jiebo Luo,jiebo,,Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
Hailin Jin,hailin,,Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
Jianchao Yang,jianchao,,Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
Shenglin Zhao,shenglin,,STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
Tong Zhao,tong,,STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
Haiqin Yang,haiqin,,STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
Michael R. Lyu,michael,,STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
Irwin King,irwin,,STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
Owain Evans,owain,,"Learning the Preferences of Ignorant,  Inconsistent Agents",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12476,2016
Andreas Stuhlmueller,andreas,,"Learning the Preferences of Ignorant,  Inconsistent Agents",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12476,2016
Noah Goodman,noah,,"Learning the Preferences of Ignorant,  Inconsistent Agents",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12476,2016
Taiki Miyanishi,taiki,,Egocentric Video Search via Physical Interactions,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
Jun-ichiro Hirayama,jun-ichiro,,Egocentric Video Search via Physical Interactions,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
Quan Kong,quan,,Egocentric Video Search via Physical Interactions,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
Takuya Maekawa,takuya,,Egocentric Video Search via Physical Interactions,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
Hiroki Moriya,hiroki,,Egocentric Video Search via Physical Interactions,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
Takayuki Suyama,takayuki,,Egocentric Video Search via Physical Interactions,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
Quanjun Chen,quanjun,,Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
Xuan Song,xuan,,Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
Harutoshi Yamada,harutoshi,,Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
Ryosuke Shibasaki,ryosuke,,Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
Daniel Urieli,daniel,,Autonomous Electricity Trading Using Time-of-Use Tariffs in a Competitive Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12538,2016
Peter Stone,peter,,Autonomous Electricity Trading Using Time-of-Use Tariffs in a Competitive Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12538,2016
Alexander Braylan,alexander,,Reuse of Neural Modules for General Video Game Playing,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
Mark Hollenbeck,mark,,Reuse of Neural Modules for General Video Game Playing,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
Elliot Meyerson,elliot,,Reuse of Neural Modules for General Video Game Playing,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
Risto Miikkulainen,risto,,Reuse of Neural Modules for General Video Game Playing,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
Nikolai Yakovenko,nikolai,,Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
Liangliang Cao,liangliang,,Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
Colin Raffel,colin,,Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
James Fan,james,,Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
Markus Brill,markus,,Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners),http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12480,2016
Rupert Freeman,rupert,,Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners),http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12480,2016
Vincent Conitzer,vincent,,Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners),http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12480,2016
AmirMahdi Ahmadinejad,amirmahdi,,From Duels to Battlefields: Computing Equilibria of Blotto and Other Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
Sina Dehghani,sina,,From Duels to Battlefields: Computing Equilibria of Blotto and Other Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
MohammadTaghi Hajiaghay,mohammadtaghi,,From Duels to Battlefields: Computing Equilibria of Blotto and Other Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
Brendan Lucier,brendan,,From Duels to Battlefields: Computing Equilibria of Blotto and Other Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
Hamid Mahini,hamid,,From Duels to Battlefields: Computing Equilibria of Blotto and Other Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
Saeed Seddighin,saeed,,From Duels to Battlefields: Computing Equilibria of Blotto and Other Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
Michael Albert,michael,,Maximizing Revenue with Limited Correlation: The Cost of Ex-Post Incentive Compatibility,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12254,2016
Vincent Conitzer,vincent,,Maximizing Revenue with Limited Correlation: The Cost of Ex-Post Incentive Compatibility,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12254,2016
Giuseppe Lopomo,giuseppe,,Maximizing Revenue with Limited Correlation: The Cost of Ex-Post Incentive Compatibility,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12254,2016
Elliot Anshelevich,elliot,,"Blind,  Greedy,  and Random: Algorithms for Matching and Clustering Using Only Ordinal Information",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12099,2016
Shreyas Sekar,shreyas,,"Blind,  Greedy,  and Random: Algorithms for Matching and Clustering Using Only Ordinal Information",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12099,2016
Haris Aziz,haris,,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
Omer Lev,omer,,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
Nicholas Mattei,nicholas,,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
Jeffrey S. Rosenschein,jeffrey,,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
Toby Walsh,toby,,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
Nicola Basilico,nicola,,A Security Game Combining Patrolling and Alarm-Triggered Responses Under Spatial and Detection Uncertainties,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11904,2016
Giuseppe De Nittis,giuseppe,,A Security Game Combining Patrolling and Alarm-Triggered Responses Under Spatial and Detection Uncertainties,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11904,2016
Nicola Gatti,nicola,,A Security Game Combining Patrolling and Alarm-Triggered Responses Under Spatial and Detection Uncertainties,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11904,2016
Xiaohui Bei,xiaohui,,Learning Market Parameters Using Aggregate Demand Queries,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
Wei Chen,wei,,Learning Market Parameters Using Aggregate Demand Queries,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
Jugal Garg,jugal,,Learning Market Parameters Using Aggregate Demand Queries,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
Martin Hoefer,martin,,Learning Market Parameters Using Aggregate Demand Queries,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
Xiaoming Sun,xiaoming,,Learning Market Parameters Using Aggregate Demand Queries,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
Simina Brânzei,simina,,An Algorithmic Framework for Strategic Fair Division,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
Ioannis Caragiannis,ioannis,,An Algorithmic Framework for Strategic Fair Division,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
David Kurokawa,david,,An Algorithmic Framework for Strategic Fair Division,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
Ariel D. Procaccia,ariel,,An Algorithmic Framework for Strategic Fair Division,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
Matthew Brown,matthew,,One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
Arunesh Sinha,arunesh,,One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
Aaron Schlenker,aaron,,One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
Milind Tambe,milind,,One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
Noam Brown,noam,,Strategy-Based Warm Starting for Regret Minimization in Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12505,2016
Tuomas Sandholm,tuomas,,Strategy-Based Warm Starting for Regret Minimization in Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12505,2016
Jiri Cermak,jiri,,Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
Branislav Bosansky,branislav,,Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
Karel Durkota,karel,,Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
Viliam Lisy,viliam,,Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
Christopher Kiekintveld,christopher,,Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
Pak Hay Chan,pak,,Assignment and Pricing in Roommate Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
Xin Huang,xin,,Assignment and Pricing in Roommate Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
Zhengyang Liu,zhengyang,,Assignment and Pricing in Roommate Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
Chihao Zhang,chihao,,Assignment and Pricing in Roommate Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
Shengyu Zhang,shengyu,,Assignment and Pricing in Roommate Market,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
Ning Chen,ning,,Incentives for Strategic Behavior in Fisher Market Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
Xiaotie Deng,xiaotie,,Incentives for Strategic Behavior in Fisher Market Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
Bo Tang,bo,,Incentives for Strategic Behavior in Fisher Market Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
Hongyang Zhang,hongyang,,Incentives for Strategic Behavior in Fisher Market Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
Vincent Conitzer,vincent,,Rules for Choosing Societal Tradeoffs,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
Rupert Freeman,rupert,,Rules for Choosing Societal Tradeoffs,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
Markus Brill,markus,,Rules for Choosing Societal Tradeoffs,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
Yuqian Li,yuqian,,Rules for Choosing Societal Tradeoffs,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
Marco Costantini,marco,,Judgment Aggregation under Issue Dependencies,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11836,2016
Carla Groenland,carla,,Judgment Aggregation under Issue Dependencies,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11836,2016
Ulle Endriss,ulle,,Judgment Aggregation under Issue Dependencies,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11836,2016
Edith Elkind,edith,,Price of Pareto Optimality in Hedonic Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12402,2016
Angelo Fanelli,angelo,,Price of Pareto Optimality in Hedonic Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12402,2016
Michele Flammini,michele,,Price of Pareto Optimality in Hedonic Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12402,2016
Piotr Faliszewski,piotr,,Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
Piot Skowron,piot,,Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
Arkadii Slinko,arkadii,,Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
Nimrod Talmon,nimrod,,Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
Gabriele Farina,gabriele,,Ad Auctions and Cascade Model: GSP Inefficiency and Algorithms,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12159,2016
Nicola Gatti,nicola,,Ad Auctions and Cascade Model: GSP Inefficiency and Algorithms,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12159,2016
Michal Feldman,michal,,Variations on the Hotelling-Downs Model,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12496,2016
Amos Fiat,amos,,Variations on the Hotelling-Downs Model,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12496,2016
Svetlana Obraztsova,svetlana,,Variations on the Hotelling-Downs Model,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12496,2016
Rafael Frongillo,rafael,,A Geometric Method to Construct Minimal Peer Prediction Mechanisms,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12467,2016
Jens Witkowski,jens,,A Geometric Method to Construct Minimal Peer Prediction Mechanisms,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12467,2016
Nicola Gatti,nicola,,Sequence-Form and Evolutionary Dynamics: Realization Equivalence to Agent Form and Logit Dynamics,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11891,2016
Marcello Restelli,marcello,,Sequence-Form and Evolutionary Dynamics: Realization Equivalence to Agent Form and Logit Dynamics,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11891,2016
