Liangda Li,,Energy Usage Behavior Modeling in Energy Disaggregation via Marked Hawkes Process,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9623,2015
Hongyuan Zha,,Energy Usage Behavior Modeling in Energy Disaggregation via Marked Hawkes Process,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9623,2015
BoonPing Lim,,HVAC-Aware Occupancy Scheduling,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9406,2015
Menkes van den Briel,,HVAC-Aware Occupancy Scheduling,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9406,2015
Sylvie Thiebaux,,HVAC-Aware Occupancy Scheduling,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9406,2015
Scott Backhaus,,HVAC-Aware Occupancy Scheduling,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9406,2015
Russell Bent,,HVAC-Aware Occupancy Scheduling,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9406,2015
Eoin O'Mahony,,Data Analysis and Optimization for (Citi)Bike Sharing,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9698,2015
David B. Shmoys,,Data Analysis and Optimization for (Citi)Bike Sharing,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9698,2015
Athanasios Aris Panagopoulos,,Towards Optimal Solar Tracking: A Dynamic Programming Approach,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9642,2015
Georgios Chalkiadakis,,Towards Optimal Solar Tracking: A Dynamic Programming Approach,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9642,2015
Nicholas Robert Jennings,,Towards Optimal Solar Tracking: A Dynamic Programming Approach,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9642,2015
Sandhya Saisubramanian,,Risk Based Optimization for Improving Emergency Medical Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9427,2015
Pradeep Varakantham,,Risk Based Optimization for Improving Emergency Medical Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9427,2015
Hoong Chuin Lau,,Risk Based Optimization for Improving Emergency Medical Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9427,2015
Hermann Schichl,,Predisaster Preparation of Transportation Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9718,2015
Meinolf Sellmann,,Predisaster Preparation of Transportation Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9718,2015
Bochao Shen,,SmartShift: Expanded Load Shifting Incentive Mechanism for Risk-Averse Consumers,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9501,2015
Balakrishnan Narayanaswamy,,SmartShift: Expanded Load Shifting Incentive Mechanism for Risk-Averse Consumers,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9501,2015
Ravi Sundaram,,SmartShift: Expanded Load Shifting Incentive Mechanism for Risk-Averse Consumers,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9501,2015
Adish Singla,,Incentivizing Users for Balancing Bike Sharing Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9942,2015
Marco Santoni,,Incentivizing Users for Balancing Bike Sharing Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9942,2015
Gábor Bartók,,Incentivizing Users for Balancing Bike Sharing Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9942,2015
Pratik Mukerji,,Incentivizing Users for Balancing Bike Sharing Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9942,2015
Moritz Meenen,,Incentivizing Users for Balancing Bike Sharing Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9942,2015
Andreas Krause,,Incentivizing Users for Balancing Bike Sharing Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9942,2015
Xuan Song,,A Simulator of Human Emergency Mobility Following Disasters: Knowledge Transfer from Big Disaster Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9418,2015
Quanshi Zhang,,A Simulator of Human Emergency Mobility Following Disasters: Knowledge Transfer from Big Disaster Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9418,2015
Yoshihide Sekimoto,,A Simulator of Human Emergency Mobility Following Disasters: Knowledge Transfer from Big Disaster Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9418,2015
Ryosuke Shibasaki,,A Simulator of Human Emergency Mobility Following Disasters: Knowledge Transfer from Big Disaster Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9418,2015
Nicholas Jing Yuan,,A Simulator of Human Emergency Mobility Following Disasters: Knowledge Transfer from Big Disaster Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9418,2015
Xing Xie,,A Simulator of Human Emergency Mobility Following Disasters: Knowledge Transfer from Big Disaster Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9418,2015
Alexander David Styler,,Real-Time Predictive Optimization for Energy Management in a Hybrid Electric Vehicle,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10005,2015
Illah Reza Nourbakhsh,,Real-Time Predictive Optimization for Energy Management in a Hybrid Electric Vehicle,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10005,2015
Umair Z. Ahmed,,Automatic Generation of Alternative Starting Positions for Simple Traditional Board Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9523,2015
Krishnendu Chatterjee,,Automatic Generation of Alternative Starting Positions for Simple Traditional Board Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9523,2015
Sumit Gulwani,,Automatic Generation of Alternative Starting Positions for Simple Traditional Board Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9523,2015
Quentin Galvane,,Continuity Editing for 3D Animation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9662,2015
Rémi Ronfard,,Continuity Editing for 3D Animation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9662,2015
Christophe Lino,,Continuity Editing for 3D Animation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9662,2015
Marc Christie,,Continuity Editing for 3D Animation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9662,2015
Michael Albert,,Assessing the Robustness of Cremer-McLean with Automated Mechanism Design,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9296,2015
Vincent Conitzer,,Assessing the Robustness of Cremer-McLean with Automated Mechanism Design,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9296,2015
Giuseppe Lopomo,,Assessing the Robustness of Cremer-McLean with Automated Mechanism Design,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9296,2015
Kareem Amin,,Online Learning and Profit Maximization from Revealed Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9984,2015
Rachel Cummings,,Online Learning and Profit Maximization from Revealed Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9984,2015
Lili Dworkin,,Online Learning and Profit Maximization from Revealed Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9984,2015
Michael Kearns,,Online Learning and Profit Maximization from Revealed Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9984,2015
Aaron Roth,,Online Learning and Profit Maximization from Revealed Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9984,2015
Elliot Anshelevich,,Approximating Optimal Social Choice under Metric Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9643,2015
Onkar Bhardwaj,,Approximating Optimal Social Choice under Metric Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9643,2015
John Postl,,Approximating Optimal Social Choice under Metric Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9643,2015
Haris Aziz,,Justified Representation in Approval-Based Committee Voting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9887,2015
Markus Brill,,Justified Representation in Approval-Based Committee Voting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9887,2015
Vincent Conitzer,,Justified Representation in Approval-Based Committee Voting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9887,2015
Edith Elkind,,Justified Representation in Approval-Based Committee Voting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9887,2015
Rupert Freeman,,Justified Representation in Approval-Based Committee Voting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9887,2015
Toby Walsh,,Justified Representation in Approval-Based Committee Voting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9887,2015
Jeremiah Blocki,,Audit Games with Multiple Defender Resources,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9783,2015
Nicolas Christin,,Audit Games with Multiple Defender Resources,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9783,2015
Anupam Datta,,Audit Games with Multiple Defender Resources,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9783,2015
Ariel D. Procaccia,,Audit Games with Multiple Defender Resources,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9783,2015
Arunesh Sinha,,Audit Games with Multiple Defender Resources,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9783,2015
Avrim Blum,,Learning Valuation Distributions from Partial Observation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9550,2015
Yishay Mansour,,Learning Valuation Distributions from Partial Observation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9550,2015
Jame Morgenstern,,Learning Valuation Distributions from Partial Observation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9550,2015
Branislav Bosansky,,Sequence-Form Algorithm for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9610,2015
Jiri Cermak,,Sequence-Form Algorithm for Computing Stackelberg Equilibria in Extensive-Form Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9610,2015
Branislav Bosansky,,Combining Compact Representation and Incremental Generation in Large Games with Sequential Strategies,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9824,2015
Albert Xin Jiang,,Combining Compact Representation and Incremental Generation in Large Games with Sequential Strategies,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9824,2015
Milind Tambe,,Combining Compact Representation and Incremental Generation in Large Games with Sequential Strategies,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9824,2015
Christopher Kiekintveld,,Combining Compact Representation and Incremental Generation in Large Games with Sequential Strategies,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9824,2015
Markus Brill,,Strategic Voting and Strategic Candidacy,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9968,2015
Vincent Conitzer,,Strategic Voting and Strategic Candidacy,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9968,2015
Benedikt Bünz,,A Faster Core Constraint Generation Algorithm for Combinatorial Auctions,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10033,2015
Sven Seuken,,A Faster Core Constraint Generation Algorithm for Combinatorial Auctions,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10033,2015
Benjamin Lubin,,A Faster Core Constraint Generation Algorithm for Combinatorial Auctions,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10033,2015
Mithun Chakraborty,,Price Evolution in a Continuous Double Auction Prediction Market With a Scoring-Rule Based Market Maker,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9735,2015
Sanmay Das,,Price Evolution in a Continuous Double Auction Prediction Market With a Scoring-Rule Based Market Maker,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9735,2015
Justin Peabody,,Price Evolution in a Continuous Double Auction Prediction Market With a Scoring-Rule Based Market Maker,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9735,2015
Hau Chan,,Computing Nash Equilibrium in Interdependent Defense Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9581,2015
Luis Ortiz,,Computing Nash Equilibrium in Interdependent Defense Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9581,2015
Yiling Chen,,Fair Information Sharing for Treasure Hunting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9775,2015
Kobbi Nissim,,Fair Information Sharing for Treasure Hunting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9775,2015
Bo Waggoner,,Fair Information Sharing for Treasure Hunting,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9775,2015
John A. Doucette,,Conventional Machine Learning for Social Choice,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9340,2015
Kate Larson,,Conventional Machine Learning for Social Choice,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9340,2015
Robin Cohen,,Conventional Machine Learning for Social Choice,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9340,2015
Edith Elkind,,The Complexity of Recognizing Incomplete Single-Crossing Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9881,2015
Piotr Faliszewski,,The Complexity of Recognizing Incomplete Single-Crossing Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9881,2015
Martin Lackner,,The Complexity of Recognizing Incomplete Single-Crossing Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9881,2015
Svetlana Obraztsova,,The Complexity of Recognizing Incomplete Single-Crossing Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9881,2015
Uriel Feige,,A Unifying Hierarchy of Valuations with Complements and Substitutes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,2015
Michal Feldman,,A Unifying Hierarchy of Valuations with Complements and Substitutes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,2015
Nicole Immorlica,,A Unifying Hierarchy of Valuations with Complements and Substitutes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,2015
Rani Izsak,,A Unifying Hierarchy of Valuations with Complements and Substitutes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,2015
Brendan Lucier,,A Unifying Hierarchy of Valuations with Complements and Substitutes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,2015
Vasilis Syrgkanis,,A Unifying Hierarchy of Valuations with Complements and Substitutes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9760,2015
Michal Feldman,,Do Capacity Constraints Constrain Coalitions?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9675,2015
Ofir Geri,,Do Capacity Constraints Constrain Coalitions?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9675,2015
Diodato Ferraioli,,A Mechanism Design Approach to Measure Awareness,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9452,2015
Carmine Ventre,,A Mechanism Design Approach to Measure Awareness,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9452,2015
Gabor Aranyi,,A Mechanism Design Approach to Measure Awareness,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9452,2015
Aris Filos-Ratsikas,,Facility Location with Double-Peaked Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9379,2015
Minming Li,,Facility Location with Double-Peaked Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9379,2015
Jie Zhang,,Facility Location with Double-Peaked Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9379,2015
Qiang Zhang,,Facility Location with Double-Peaked Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9379,2015
Rafael M. Frongillo,,Elicitation for Aggregation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9770,2015
Yiling Chen,,Elicitation for Aggregation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9770,2015
Ian A. Kash,,Elicitation for Aggregation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9770,2015
Etsushi Fujita,,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9806,2015
Julien Lesca,,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9806,2015
Akihisa Sonoda,,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9806,2015
Taiki Todo,,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9806,2015
Makoto Yokoo,,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9806,2015
Jiarui Gan,,Security Games with Protection Externalities,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9883,2015
Bo An,,Security Games with Protection Externalities,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9883,2015
Yevgeniy Vorobeychik,,Security Games with Protection Externalities,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9883,2015
Chen Hajaj,,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9882,2015
John P. Dickerson,,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9882,2015
Avinatan Hassidim,,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9882,2015
Tuomas Sandholm,,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9882,2015
David Sarne,,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9882,2015
Martin Hoefer,,Hedonic Coalition Formation in Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9617,2015
Daniel Vaz,,Hedonic Coalition Formation in Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9617,2015
Lisa Wagner,,Hedonic Coalition Formation in Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9617,2015
Hadi Hosseini,,Matching with Dynamic Ordinal Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9963,2015
Kate Larson,,Matching with Dynamic Ordinal Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9963,2015
Robin Cohen,,Matching with Dynamic Ordinal Preferences,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9963,2015
Anna Karlin,,On a Competitive Secretary Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9733,2015
Eric Lei,,On a Competitive Secretary Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9733,2015
Ryoji Kurata,,Controlled School Choice with Soft Bounds and Overlapping Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9836,2015
Masahiro Goto,,Controlled School Choice with Soft Bounds and Overlapping Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9836,2015
Atsushi Iwasaki,,Controlled School Choice with Soft Bounds and Overlapping Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9836,2015
Makoto Yokoo,,Controlled School Choice with Soft Bounds and Overlapping Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9836,2015
Aron Laszka,,Optimal Personalized Filtering Against Spear-Phishing Attacks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9917,2015
Yevgeniy Vorobeychik,,Optimal Personalized Filtering Against Spear-Phishing Attacks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9917,2015
Xenofon Koutsoukos,,Optimal Personalized Filtering Against Spear-Phishing Attacks,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9917,2015
Hooyeon Lee,,Stable Invitations,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9368,2015
Yoav Shoham,,Stable Invitations,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9368,2015
Omer Lev,,The Pricing War Continues: On Competitive Multi-Item Pricing,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9587,2015
Joel Oren,,The Pricing War Continues: On Competitive Multi-Item Pricing,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9587,2015
Craig Boutilier,,The Pricing War Continues: On Competitive Multi-Item Pricing,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9587,2015
Jeffrey S. Rosenschein,,The Pricing War Continues: On Competitive Multi-Item Pricing,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9587,2015
Yuqian Li,,Cooperative Game Solution Concepts that Maximize Stability under Noise,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9545,2015
Vincent Conitzer,,Cooperative Game Solution Concepts that Maximize Stability under Noise,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9545,2015
Reshef Meir,,Congestion Games with Distance-Based Strict Uncertainty,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10058,2015
David Parkes,,Congestion Games with Distance-Based Strict Uncertainty,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10058,2015
Svetlana Obraztsova,,On the Convergence of Iterative Voting: How Restrictive Should Restricted Dynamics Be?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9973,2015
Evangelos Markakis,,On the Convergence of Iterative Voting: How Restrictive Should Restricted Dynamics Be?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9973,2015
Maria Polukarov,,On the Convergence of Iterative Voting: How Restrictive Should Restricted Dynamics Be?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9973,2015
Zinovi Rabinovich,,On the Convergence of Iterative Voting: How Restrictive Should Restricted Dynamics Be?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9973,2015
Nicholas R. Jennings,,On the Convergence of Iterative Voting: How Restrictive Should Restricted Dynamics Be?,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9973,2015
Ariel D. Procaccia,,Voting Rules As Error-Correcting Codes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9290,2015
Nisarg Shah,,Voting Rules As Error-Correcting Codes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9290,2015
Yair Zick,,Voting Rules As Error-Correcting Codes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9290,2015
Zinovi Rabinovich,,Analysis of Equilibria in Iterative Voting Schemes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9953,2015
Svetlana Obraztsova,,Analysis of Equilibria in Iterative Voting Schemes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9953,2015
Omer Lev,,Analysis of Equilibria in Iterative Voting Schemes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9953,2015
Evangelos Markakis,,Analysis of Equilibria in Iterative Voting Schemes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9953,2015
Jeffrey S. Rosenschein,,Analysis of Equilibria in Iterative Voting Schemes,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9953,2015
Goran Radanovic,,Incentives for Subjective Evaluations with Private Beliefs,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9719,2015
Boi Faltings,,Incentives for Subjective Evaluations with Private Beliefs,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9719,2015
Erel Segal-Halevi,,Envy-Free Cake-Cutting in Two Dimensions,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9656,2015
Avinatan Hassidim,,Envy-Free Cake-Cutting in Two Dimensions,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9656,2015
Yonatan Aumann,,Envy-Free Cake-Cutting in Two Dimensions,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9656,2015
Paolo Serafino,,Truthful Mechanisms without Money for Non-Utilitarian Heterogeneous Facility Location,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9640,2015
Carmine Ventre,,Truthful Mechanisms without Money for Non-Utilitarian Heterogeneous Facility Location,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9640,2015
Oskar Skibski,,A Graphical Representation for Games in Partition Function Form,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9624,2015
Tomasz P. Michalak,,A Graphical Representation for Games in Partition Function Form,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9624,2015
Yuko Sakurai,,A Graphical Representation for Games in Partition Function Form,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9624,2015
Michael Wooldridge,,A Graphical Representation for Games in Partition Function Form,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9624,2015
Makoto Yokoo,,A Graphical Representation for Games in Partition Function Form,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9624,2015
Rohith Dwarakanath Vallam,,A Stackelberg Game Approach for Incentivizing Participation in Online Educational Forums with Heterogeneous Student Population,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9532,2015
Priyanka Bhatt,,A Stackelberg Game Approach for Incentivizing Participation in Online Educational Forums with Heterogeneous Student Population,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9532,2015
Debmalya Mandal,,A Stackelberg Game Approach for Incentivizing Participation in Online Educational Forums with Heterogeneous Student Population,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9532,2015
Narahari Y.,,A Stackelberg Game Approach for Incentivizing Participation in Online Educational Forums with Heterogeneous Student Population,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9532,2015
Mason Wright,,Mechanism Design for Team Formation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9902,2015
Yevgeniy Vorobeychik,,Mechanism Design for Team Formation,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9902,2015
Haifeng Xu,,Exploring Information Asymmetry in Two-Stage Security Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10043,2015
Zinovi Rabinovich,,Exploring Information Asymmetry in Two-Stage Security Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10043,2015
Shaddin Dughmi,,Exploring Information Asymmetry in Two-Stage Security Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10043,2015
Milind Tambe,,Exploring Information Asymmetry in Two-Stage Security Games,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/10043,2015
